year,sequel,production_budget,S_australia_rev,X_australia_rev,S_austria_rev,X_austria_rev,S_belgium_rev,X_belgium_rev,S_brazil_rev,X_brazil_rev,S_bulgaria_rev,X_bulgaria_rev,S_chile_rev,X_chile_rev,S_czechrepublic_rev,X_czechrepublic_rev,S_finland_rev,X_finland_rev,S_france_rev,X_france_rev,S_germany_rev,X_germany_rev,S_greece_rev,X_greece_rev,S_hungary_rev,X_hungary_rev,S_iceland_rev,X_iceland_rev,S_italy_rev,X_italy_rev,S_lebanon_rev,X_lebanon_rev,S_mexico_rev,X_mexico_rev,S_netherlands_rev,X_netherlands_rev,S_newzealand_rev,X_newzealand_rev,S_norway_rev,X_norway_rev,S_poland_rev,X_poland_rev,S_portugal_rev,X_portugal_rev,S_singapore_rev,X_singapore_rev,S_spain_rev,X_spain_rev,S_turkey_rev,X_turkey_rev,S_unitedarabemirates_rev,X_unitedarabemirates_rev,S_unitedkingdom_rev,X_unitedkingdom_rev,S_us_rev,X_us_rev,t,title,prequeltitle,prequelT
2012,0,2.000e+08,.0722308,6.92e+08,.1055762,8.37e+07,.1067939,1.06e+08,.0285022,5.13e+08,.0617162,1.33e+07,.023725,8.26e+07,.0900563,3.71e+07,.1811853,4.90e+07,.0913026,6.59e+08,.1280116,6.66e+08,.1330689,4.36e+07,.0760483,3.11e+07,.108991,6148565,.0502357,3.40e+08,.0857074,1.14e+07,.0188203,5.27e+08,.176599,1.42e+08,.0766364,8.32e+07,.1321844,1.05e+08,.1060425,9.52e+07,.0634387,5.49e+07,.0522986,1.01e+08,.0350465,3.93e+08,.0488775,7.49e+07,.0672678,7.19e+07,.1383968,1.16e+09,.0443516,6.86e+09,326,"Skyfall","NaN",0
2012,1,1.200e+08,.0432021,6.92e+08,.0631296,8.37e+07,.0732937,1.06e+08,.1056802,5.13e+08,.0296141,1.33e+07,.0554926,8.26e+07,.0765914,3.71e+07,.0564653,4.90e+07,.0591474,6.59e+08,.0589787,6.66e+08,.0568627,4.36e+07,.0554128,3.11e+07,.0219293,6148565,.0717203,3.40e+08,.0583494,1.14e+07,.056074,5.27e+08,.0394674,1.42e+08,.0516096,8.32e+07,.0513801,1.05e+08,.0586615,9.52e+07,.0728405,5.49e+07,.0316639,1.01e+08,.0795596,3.93e+08,.0993009,7.49e+07,.0422723,7.19e+07,.0497565,1.16e+09,.0425978,6.86e+09,327,"The Twilight Saga:Breaking Dawn Part 2","NaN",0
2012,0,21000000,.0206285,6.92e+08,.0083507,8.37e+07,.0092966,1.06e+08,.0157529,5.13e+08,.0095189,1.33e+07,.0105936,8.26e+07,.0098821,3.71e+07,.0113401,4.90e+07,.0133264,6.59e+08,.0045068,6.66e+08,.021621,4.36e+07,.0070247,3.11e+07,.0061727,6148565,.019339,3.40e+08,.0064567,1.14e+07,.0073352,5.27e+08,.0109845,1.42e+08,.012651,8.32e+07,.0068453,1.05e+08,.025966,9.52e+07,.0162903,5.49e+07,.0041255,1.01e+08,.0325365,3.93e+08,.0111361,7.49e+07,.0036514,7.19e+07,.0069137,1.16e+09,.0192487,6.86e+09,328,"Silver Linings Playbook","NaN",0
2012,0,1.200e+08,.0410767,6.92e+08,.0271108,8.37e+07,.0223123,1.06e+08,.0289286,5.13e+08,.0208759,1.33e+07,.0438478,8.26e+07,.0149442,3.71e+07,.0322619,4.90e+07,.0220003,6.59e+08,.0402843,6.66e+08,.0495148,4.36e+07,.0582622,3.11e+07,.0423079,6148565,.0318741,3.40e+08,.0267545,1.14e+07,.0385814,5.27e+08,.0445432,1.42e+08,.0499136,8.32e+07,.0361726,1.05e+08,.0262959,9.52e+07,.0305459,5.49e+07,.0316379,1.01e+08,.0316062,3.93e+08,.0390965,7.49e+07,.0447398,7.19e+07,.0390606,1.16e+09,.0182132,6.86e+09,329,"Life of Pi","NaN",0
2012,0,1.450e+08,.0198977,6.92e+08,.0150765,8.37e+07,.0259161,1.06e+08,.0242938,5.13e+08,.0477178,1.33e+07,.0283844,8.26e+07,.0093192,3.71e+07,.0205472,4.90e+07,.0384402,6.59e+08,.0103969,6.66e+08,.0018512,4.36e+07,.032439,3.11e+07,.0195862,6148565,.0282528,3.40e+08,.0073721,1.14e+07,.0320613,5.27e+08,.0105585,1.42e+08,.0205731,8.32e+07,.013475,1.05e+08,.019153,9.52e+07,.0286888,5.49e+07,.0197905,1.01e+08,.0212736,3.93e+08,.0361106,7.49e+07,.0120322,7.19e+07,.0167953,1.16e+09,.0150694,6.86e+09,330,"Rise of the Guardians","NaN",0
2012,0,40000000,.0052101,6.92e+08,.0026332,8.37e+07,.0038519,1.06e+08,.0025894,5.13e+08,.0026086,1.33e+07,.0029169,8.26e+07,.0021497,3.71e+07,.0023225,4.90e+07,.0064119,6.59e+08,.0030178,6.66e+08,.0052731,4.36e+07,.0012576,3.11e+07,.0025468,6148565,.0059191,3.40e+08,.0053267,1.14e+07,.0009098,5.27e+08,.0045673,1.42e+08,.00377,8.32e+07,.0037327,1.05e+08,.0040602,9.52e+07,.0067048,5.49e+07,.0047753,1.01e+08,.0126229,3.93e+08,.0019137,7.49e+07,.0067885,7.19e+07,.0049331,1.16e+09,.0139485,6.86e+09,331,"Zero Dark Thirty","NaN",0
2012,0,1.000e+08,.0238792,6.92e+08,.0788526,8.37e+07,.0369769,1.06e+08,.0136627,5.13e+08,.017244,1.33e+07,.0113456,8.26e+07,.0355551,3.71e+07,.0356013,4.90e+07,.0566361,6.59e+08,.0774485,6.66e+08,.0315909,4.36e+07,.0350622,3.11e+07,.0352521,6148565,.0478274,3.40e+08,.0143981,1.14e+07,.0076341,5.27e+08,.0317492,1.42e+08,.020832,8.32e+07,.0338057,1.05e+08,.0283247,9.52e+07,.0225891,5.49e+07,.004079,1.01e+08,.0364593,3.93e+08,.012584,7.49e+07,.0109864,7.19e+07,.0213752,1.16e+09,.0237241,6.86e+09,332,"Django Unchained","NaN",0
2012,0,61000000,.0384355,6.92e+08,.0135532,8.37e+07,.0078549,1.06e+08,.0094703,5.13e+08,.0054379,1.33e+07,.0039772,8.26e+07,.0222014,3.71e+07,.0192524,4.90e+07,.002373,6.59e+08,.0091862,6.66e+08,.0096101,4.36e+07,.0142108,3.11e+07,.0136562,6148565,.0074385,3.40e+08,.0181939,1.14e+07,.0098949,5.27e+08,.0188712,1.42e+08,.0279692,8.32e+07,.0272915,1.05e+08,.0133296,9.52e+07,.0186072,5.49e+07,.0223056,1.01e+08,.0281268,3.93e+08,.0076189,7.49e+07,.0095077,7.19e+07,.0542688,1.16e+09,.0216847,6.86e+09,333,"Les Miserables (2012)","NaN",0
2013,0,60000000,.013521,5.53e+08,.0032202,7.20e+07,.0114775,9.86e+07,.0023728,4.33e+08,.0086865,1.58e+07,.0013204,7.96e+07,.0079587,2.95e+07,.005578,3.99e+07,.0095139,6.05e+08,.0047876,5.41e+08,.0188717,3.58e+07,.0078694,3.23e+07,.0100373,6526088,.0055022,3.07e+08,.0078479,1.28e+07,.0057368,5.42e+08,.0119833,1.38e+08,.0105376,7.70e+07,.0156333,7.93e+07,.0040536,8.31e+07,.0055395,4.41e+07,.0080486,9.76e+07,.0063874,3.29e+08,.0056819,7.41e+07,.0081615,8.05e+07,.0086355,9.51e+08,.0078137,5.89e+09,334,"Gangster Squad","NaN",0
2013,0,92000000,.0203115,5.53e+08,.0329345,7.20e+07,.0211743,9.86e+07,.0197808,4.33e+08,.0320153,1.58e+07,.01327,7.96e+07,.0093611,2.95e+07,.0340787,3.99e+07,.0257861,6.05e+08,.0282179,5.41e+08,.0132702,3.58e+07,.0288476,3.23e+07,.0205546,6526088,.0090243,3.07e+08,.0376214,1.28e+07,.0158428,5.42e+08,.0219699,1.38e+08,.0177089,7.70e+07,.0360913,7.93e+07,.0160245,8.31e+07,.0222541,4.41e+07,.0215879,9.76e+07,.0133895,3.29e+08,.0178307,7.41e+07,.0237899,8.05e+07,.0174241,9.51e+08,.0114399,5.89e+09,335,"A Good Day to Die Hard","NaN",0
2013,0,1.950e+08,.0068709,5.53e+08,.0045081,7.20e+07,.0145588,9.86e+07,.0136281,4.33e+08,.0122881,1.58e+07,.0156043,7.96e+07,.0099779,2.95e+07,.0022659,3.99e+07,.0075298,6.05e+08,.0037352,5.41e+08,.0133604,3.58e+07,.0140285,3.23e+07,.0098569,6526088,.0112047,3.07e+08,.0117879,1.28e+07,.0249513,5.42e+08,.0066003,1.38e+08,.0099911,7.70e+07,.0085286,7.93e+07,.0067943,8.31e+07,.0062503,4.41e+07,.0233592,9.76e+07,.0105365,3.29e+08,.0093856,7.41e+07,.0179736,8.05e+07,.0122145,9.51e+08,.0110728,5.89e+09,336,"Jack the Giant Slayer","NaN",0
2013,1,2.150e+08,.0287109,5.53e+08,.0218688,7.20e+07,.0193585,9.86e+07,.0286888,4.33e+08,.035065,1.58e+07,.0187737,7.96e+07,.020908,2.95e+07,.0178498,3.99e+07,.022076,6.05e+08,.028161,5.41e+08,.0201027,3.58e+07,.0226211,3.23e+07,.0163367,6526088,.0339119,3.07e+08,.0204349,1.28e+07,.0283449,5.42e+08,.0161036,1.38e+08,.0242592,7.70e+07,.0169508,7.93e+07,.0260994,8.31e+07,.0148401,4.41e+07,.0205628,9.76e+07,.0255189,3.29e+08,.0161882,7.41e+07,.0199927,8.05e+07,.0246053,9.51e+08,.0399021,5.89e+09,337,"Oz The Great and Powerful","NaN",0
2013,0,70000000,.0096684,5.53e+08,.0049755,7.20e+07,.0083892,9.86e+07,.0071939,4.33e+08,.0189271,1.58e+07,.0016502,7.96e+07,.0030237,2.95e+07,.0042265,3.99e+07,.0043794,6.05e+08,.0025448,5.41e+08,.0161519,3.58e+07,.0069889,3.23e+07,.0116868,6526088,.0154961,3.07e+08,.0387638,1.28e+07,.0048054,5.42e+08,.0137204,1.38e+08,.0088959,7.70e+07,.0065003,7.93e+07,.0053642,8.31e+07,.0189674,4.41e+07,.0114631,9.76e+07,.009859,3.29e+08,.0053459,7.41e+07,.0173594,8.05e+07,.010033,9.51e+08,.0168035,5.89e+09,338,"Olympus Has Fallen","NaN",0
2013,0,1.350e+08,.0429525,5.53e+08,.0405429,7.20e+07,.0434537,9.86e+07,.0350563,4.33e+08,.0287765,1.58e+07,.0603157,7.96e+07,.039873,2.95e+07,.0335243,3.99e+07,.0349048,6.05e+08,.0413386,5.41e+08,.0163483,3.58e+07,.0302137,3.23e+07,.0301044,6526088,.0492998,3.07e+08,.0230264,1.28e+07,.0510971,5.42e+08,.0333274,1.38e+08,.0464997,7.70e+07,.0438634,7.93e+07,.0431325,8.31e+07,.0493996,4.41e+07,.0226911,9.76e+07,.0563307,3.29e+08,.01817,7.41e+07,.0295764,8.05e+07,.0453864,9.51e+08,.0317924,5.89e+09,339,"The Croods","NaN",0
2013,0,1.200e+08,.0161429,5.53e+08,.0161531,7.20e+07,.0185978,9.86e+07,.0136688,4.33e+08,.0206011,1.58e+07,.0134043,7.96e+07,.0199535,2.95e+07,.0218992,3.99e+07,.0184027,6.05e+08,.0162094,5.41e+08,.0048205,3.58e+07,.0210635,3.23e+07,.0279184,6526088,.0182139,3.07e+08,.0151283,1.28e+07,.0138966,5.42e+08,.0149594,1.38e+08,.0177109,7.70e+07,.0218893,7.93e+07,.0139211,8.31e+07,.0206199,4.41e+07,.0232423,9.76e+07,.0266503,3.29e+08,.031268,7.41e+07,.0208813,8.05e+07,.0171263,9.51e+08,.0151357,5.89e+09,340,"Oblivion","NaN",0
2013,1,2.000e+08,.0653968,5.53e+08,.04899,7.20e+07,.0356023,9.86e+07,.110463,4.33e+08,.041305,1.58e+07,.098547,7.96e+07,.0643224,2.95e+07,.0473919,3.99e+07,.0644443,6.05e+08,.0450811,5.41e+08,.0571951,3.58e+07,.0626264,3.23e+07,.058163,6526088,.0680546,3.07e+08,.0448916,1.28e+07,.0896453,5.42e+08,.0415246,1.38e+08,.0678548,7.70e+07,.0672214,7.93e+07,.0511692,8.31e+07,.0379878,4.41e+07,.1045947,9.76e+07,.0396358,3.29e+08,.0608217,7.41e+07,.0711383,8.05e+07,.0600372,9.51e+08,.069475,5.89e+09,341,"Iron Man 3","Iron Man",135
2013,0,1.050e+08,.0457186,5.53e+08,.0247826,7.20e+07,.0277597,9.86e+07,.0051312,4.33e+08,.0229384,1.58e+07,.0057656,7.96e+07,.040611,2.95e+07,.0272291,3.99e+07,.0233032,6.05e+08,.0292174,5.41e+08,.0312387,3.58e+07,.0265956,3.23e+07,.0144618,6526088,.0304831,3.07e+08,.0233986,1.28e+07,.0097891,5.42e+08,.0233566,1.38e+08,.037666,7.70e+07,.0226475,7.93e+07,.0220102,8.31e+07,.0159841,4.41e+07,.0116947,9.76e+07,.0179559,3.29e+08,.0108598,7.41e+07,.0161714,8.05e+07,.0251677,9.51e+08,.0246026,5.89e+09,342,"The Great Gatsby (2013)","NaN",0
2013,0,1.900e+08,.0268832,5.53e+08,.0260299,7.20e+07,.0104617,9.86e+07,.0120421,4.33e+08,.0129682,1.58e+07,.0065479,7.96e+07,.0226539,2.95e+07,.0150558,3.99e+07,.0130308,6.05e+08,.0381227,5.41e+08,.00714,3.58e+07,.0188446,3.23e+07,.0270484,6526088,.0097537,3.07e+08,.0042449,1.28e+07,.0125058,5.42e+08,.0138894,1.38e+08,.0342554,7.70e+07,.0150445,7.93e+07,.0079937,8.31e+07,.0106813,4.41e+07,.0246885,9.76e+07,.0120366,3.29e+08,.0107045,7.41e+07,.013522,8.05e+07,.041399,9.51e+08,.0388603,5.89e+09,343,"Star Trek Into Darkness","NaN",0
2013,1,1.030e+08,.0346297,5.53e+08,.0727609,7.20e+07,.0305436,9.86e+07,.037637,4.33e+08,.0218225,1.58e+07,.0142151,7.96e+07,.0235574,2.95e+07,.0381461,3.99e+07,.0271472,6.05e+08,.0576525,5.41e+08,.0482425,3.58e+07,.045729,3.23e+07,.0308706,6526088,.0534277,3.07e+08,.0271898,1.28e+07,.010917,5.42e+08,.0479134,1.38e+08,.0263727,7.70e+07,.0446876,7.93e+07,.0365784,8.31e+07,.041849,4.41e+07,.0162859,9.76e+07,.0213348,3.29e+08,.0312914,7.41e+07,.026355,8.05e+07,.0310522,9.51e+08,.0190583,5.89e+09,344,"The Hangover Part III","The Hangover",196
2013,0,1.000e+08,.0137382,5.53e+08,.0186192,7.20e+07,.0152705,9.86e+07,.0186747,4.33e+08,.020889,1.58e+07,.0262743,7.96e+07,.019261,2.95e+07,.0162725,3.99e+07,.0168898,6.05e+08,.0197039,5.41e+08,.0052288,3.58e+07,.0178919,3.23e+07,.0177488,6526088,.0112892,3.07e+08,.0064306,1.28e+07,.0185752,5.42e+08,.0121543,1.38e+08,.0176189,7.70e+07,.0208188,7.93e+07,.028782,8.31e+07,.0182789,4.41e+07,.0124206,9.76e+07,.0173369,3.29e+08,.0102366,7.41e+07,.0149285,8.05e+07,.022071,9.51e+08,.0182631,5.89e+09,345,"Epic","NaN",0
2013,1,1.600e+08,.0446534,5.53e+08,.0626963,7.20e+07,.0467812,9.86e+07,.0531323,4.33e+08,.0749652,1.58e+07,.0644934,7.96e+07,.039856,2.95e+07,.0414315,3.99e+07,.0413478,6.05e+08,.0553436,5.41e+08,.0390099,3.58e+07,.0283875,3.23e+07,.033167,6526088,.0542908,3.07e+08,.061339,1.28e+07,.0661919,5.42e+08,.0497906,1.38e+08,.0436036,7.70e+07,.0575792,7.93e+07,.0325472,8.31e+07,.0745153,4.41e+07,.0483467,9.76e+07,.0384323,3.29e+08,.0805977,7.41e+07,.0721033,8.05e+07,.0402644,9.51e+08,.0405421,5.89e+09,346,"Fast & Furious 6","Fast and Furious",188
2013,0,75000000,.0292285,5.53e+08,.0157136,7.20e+07,.0313961,9.86e+07,.0163208,4.33e+08,.0288785,1.58e+07,.0110362,7.96e+07,.020016,2.95e+07,.0353463,3.99e+07,.042542,6.05e+08,.008963,5.41e+08,.0198268,3.58e+07,.0299911,3.23e+07,.0211389,6526088,.0190053,3.07e+08,.0257394,1.28e+07,.0256521,5.42e+08,.0302473,1.38e+08,.0240937,7.70e+07,.0058174,7.93e+07,.0369607,8.31e+07,.0370568,4.41e+07,.0260791,9.76e+07,.0425577,3.29e+08,.0128235,7.41e+07,.0284265,8.05e+07,.0176967,9.51e+08,.0199966,5.89e+09,347,"Now You See Me","NaN",0
2013,0,1.300e+08,.0067389,5.53e+08,.0089227,7.20e+07,.0179201,9.86e+07,.0147282,4.33e+08,.0119117,1.58e+07,.0202052,7.96e+07,.0054354,2.95e+07,.0122209,3.99e+07,.017315,6.05e+08,.0099745,5.41e+08,.0120535,3.58e+07,.0167972,3.23e+07,.0082587,6526088,.0190341,3.07e+08,.0070451,1.28e+07,.0254306,5.42e+08,.0156688,1.38e+08,.0109336,7.70e+07,.0150032,7.93e+07,.0151119,8.31e+07,.0136769,4.41e+07,.0141209,9.76e+07,.027798,3.29e+08,.0134508,7.41e+07,.0187895,8.05e+07,.0102427,9.51e+08,.0102803,5.89e+09,348,"After Earth","NaN",0
2013,0,58000000,.0128758,5.53e+08,.0100655,7.20e+07,.0081538,9.86e+07,.0103462,4.33e+08,.0065579,1.58e+07,.0031854,7.96e+07,.0069396,2.95e+07,.0086832,3.99e+07,.0034269,6.05e+08,.0038267,5.41e+08,.0027511,3.58e+07,.0143048,3.23e+07,.0111986,6526088,.0005857,3.07e+08,.010079,1.28e+07,.0047057,5.42e+08,.0073844,1.38e+08,.0084784,7.70e+07,.0061232,7.93e+07,.0081132,8.31e+07,.0164004,4.41e+07,.0112777,9.76e+07,.0056364,3.29e+08,.0039074,7.41e+07,.0083542,8.05e+07,.0056081,9.51e+08,.0075881,5.89e+09,349,"The Internship","NaN",0
2013,0,2.250e+08,.0404019,5.53e+08,.0182895,7.20e+07,.0218791,9.86e+07,.0369323,4.33e+08,.0141167,1.58e+07,.0345683,7.96e+07,.020497,2.95e+07,.0224108,3.99e+07,.0345928,6.05e+08,.0181424,5.41e+08,.0307572,3.58e+07,.0189333,3.23e+07,.0391608,6526088,.0198593,3.07e+08,.0325176,1.28e+07,.0389976,5.42e+08,.0221678,1.38e+08,.0365954,7.70e+07,.0384127,7.93e+07,.0145613,8.31e+07,.0200794,4.41e+07,.0514329,9.76e+07,.0304643,3.29e+08,.0257532,7.41e+07,.0533905,8.05e+07,.0485971,9.51e+08,.0494369,5.89e+09,350,"Man of Steel","NaN",0
2013,0,1.900e+08,.0296957,5.53e+08,.0285292,7.20e+07,.0299409,9.86e+07,.0339952,4.33e+08,.034088,1.58e+07,.0456265,7.96e+07,.0228729,2.95e+07,.0257435,3.99e+07,.0362516,6.05e+08,.0334423,5.41e+08,.0223319,3.58e+07,.0260143,3.23e+07,.0328308,6526088,.0212165,3.07e+08,.032817,1.28e+07,.0433432,5.42e+08,.0262687,1.38e+08,.0291125,7.70e+07,.0391264,7.93e+07,.0271466,8.31e+07,.0390835,4.41e+07,.0355312,9.76e+07,.0494858,3.29e+08,.0570876,7.41e+07,.0461846,8.05e+07,.0231521,9.51e+08,.0343728,5.89e+09,351,"World War Z","NaN",0
2013,0,1.500e+08,.0121165,5.53e+08,.0133235,7.20e+07,.0104326,9.86e+07,.0081426,4.33e+08,.0069322,1.58e+07,.0075414,7.96e+07,.0035026,2.95e+07,.0072788,3.99e+07,.0079813,6.05e+08,.0236542,5.41e+08,.0123736,3.58e+07,.007939,3.23e+07,.0081681,6526088,.0062837,3.07e+08,.0277007,1.28e+07,.009424,5.42e+08,.0142852,1.38e+08,.010691,7.70e+07,.016238,7.93e+07,.0030007,8.31e+07,.0089322,4.41e+07,.0162588,9.76e+07,.0108039,3.29e+08,.0052526,7.41e+07,.0275185,8.05e+07,.0074331,9.51e+08,.0124174,5.89e+09,352,"White House Down","NaN",0
2013,1,76000000,.0591542,5.53e+08,.0625688,7.20e+07,.0525835,9.86e+07,.0819984,4.33e+08,.0452454,1.58e+07,.0648538,7.96e+07,.0602701,2.95e+07,.0803519,3.99e+07,.0676103,6.05e+08,.0708902,5.41e+08,.0509283,3.58e+07,.0566999,3.23e+07,.0468334,6526088,.0702554,3.07e+08,.0628328,1.28e+07,.0880505,5.42e+08,.0774481,1.38e+08,.0716116,7.70e+07,.0512641,7.93e+07,.0378031,8.31e+07,.0474542,4.41e+07,.0578813,9.76e+07,.0533167,3.29e+08,.052927,7.41e+07,.0384105,8.05e+07,.0760301,9.51e+08,.0625188,5.89e+09,353,"Despicable Me 2","Despicable Me",243
2013,0,2.150e+08,.0173478,5.53e+08,.0240425,7.20e+07,.0138425,9.86e+07,.0095921,4.33e+08,.021216,1.58e+07,.0142518,7.96e+07,.0167709,2.95e+07,.0341204,3.99e+07,.0169785,6.05e+08,.0199866,5.41e+08,.0236009,3.58e+07,.0081431,3.23e+07,.0183321,6526088,.016589,3.07e+08,.0079308,1.28e+07,.0185225,5.42e+08,.0232028,1.38e+08,.0157651,7.70e+07,.0215218,7.93e+07,.0180016,8.31e+07,.0190722,4.41e+07,.0101268,9.76e+07,.0246835,3.29e+08,.0211054,7.41e+07,.0145944,8.05e+07,.0074783,9.51e+08,.0151688,5.89e+09,354,"The Lone Ranger","NaN",0
2013,0,1.900e+08,.0136044,5.53e+08,.0114447,7.20e+07,.0112684,9.86e+07,.014593,4.33e+08,.0129104,1.58e+07,.0281288,7.96e+07,.0178057,2.95e+07,.0118928,3.99e+07,.0146778,6.05e+08,.0118453,5.41e+08,.0116443,3.58e+07,.0185964,3.23e+07,.0176864,6526088,.0124972,3.07e+08,.0118907,1.28e+07,.0297463,5.42e+08,.0138934,1.38e+08,.0217246,7.70e+07,.0123409,7.93e+07,.0117979,8.31e+07,.0101788,4.41e+07,.039693,9.76e+07,.0113219,3.29e+08,.0121161,7.41e+07,.0155002,8.05e+07,.0134496,9.51e+08,.0172922,5.89e+09,355,"Pacific Rim","NaN",0
2013,0,1.350e+08,.0213774,5.53e+08,.021935,7.20e+07,.0427908,9.86e+07,.0122347,4.33e+08,.0163941,1.58e+07,.0402266,7.96e+07,.0254095,2.95e+07,.0235305,3.99e+07,.0384017,6.05e+08,.0200049,5.41e+08,.0086787,3.58e+07,.0274678,3.23e+07,.0151313,6526088,.0194918,3.07e+08,.0061214,1.28e+07,.0187849,5.42e+08,.0327614,1.38e+08,.0211432,7.70e+07,.0235891,7.93e+07,.0264354,8.31e+07,.0270916,4.41e+07,.0089064,9.76e+07,.0225647,3.29e+08,.0117574,7.41e+07,.0129869,8.05e+07,.0200666,9.51e+08,.0141031,5.89e+09,356,"Turbo","NaN",0
2013,1,84000000,.0072156,5.53e+08,.0122053,7.20e+07,.0040869,9.86e+07,.0055527,4.33e+08,.0143985,1.58e+07,.0014167,7.96e+07,.009235,2.95e+07,.0061658,3.99e+07,.0089088,6.05e+08,.0079805,5.41e+08,.0076559,3.58e+07,.0122853,3.23e+07,.0145902,6526088,.009566,3.07e+08,.0279079,1.28e+07,.0016683,5.42e+08,.0092256,1.38e+08,.0121136,7.70e+07,.003517,7.93e+07,.0063059,8.31e+07,.007784,4.41e+07,.0112649,9.76e+07,.0055556,3.29e+08,.0093871,7.41e+07,.0185483,8.05e+07,.0046269,9.51e+08,.0090472,5.89e+09,357,"Red 2","Red",255
2013,0,20000000,.0147698,5.53e+08,.0145657,7.20e+07,.0306272,9.86e+07,.0180421,4.33e+08,.0054055,1.58e+07,.0565425,7.96e+07,.0194722,2.95e+07,.0113288,3.99e+07,.0163376,6.05e+08,.0085474,5.41e+08,.0351102,3.58e+07,.0094365,3.23e+07,.0227787,6526088,.0153422,3.07e+08,.0102501,1.28e+07,.0349748,5.42e+08,.0100443,1.38e+08,.0158308,7.70e+07,.0188283,7.93e+07,.0213864,8.31e+07,.009757,4.41e+07,.0221722,9.76e+07,.0241985,3.29e+08,.0120572,7.41e+07,.0136401,8.05e+07,.0170425,9.51e+08,.0233388,5.89e+09,358,"The Conjuring","NaN",0
2013,0,1.200e+08,.026024,5.53e+08,.0198478,7.20e+07,.0240469,9.86e+07,.0494062,4.33e+08,.0240205,1.58e+07,.026713,7.96e+07,.019779,2.95e+07,.0168286,3.99e+07,.0302457,6.05e+08,.0215756,5.41e+08,.0252346,3.58e+07,.0195981,3.23e+07,.0197984,6526088,.0213018,3.07e+08,.0230777,1.28e+07,.0314187,5.42e+08,.0167929,1.38e+08,.0248547,7.70e+07,.0216655,7.93e+07,.0104537,8.31e+07,.0281429,4.41e+07,.0397977,9.76e+07,.0184132,3.29e+08,.0346687,7.41e+07,.0253059,8.05e+07,.0221818,9.51e+08,.0225161,5.89e+09,359,"The Wolverine","NaN",0
2013,1,1.050e+08,.022197,5.53e+08,.0486587,7.20e+07,.0610983,9.86e+07,.0335773,4.33e+08,.0361623,1.58e+07,.0297456,7.96e+07,.0737492,2.95e+07,.0378452,3.99e+07,.0321449,6.05e+08,.0428105,5.41e+08,.0557436,3.58e+07,.0377393,3.23e+07,.0331516,6526088,.031588,3.07e+08,.0615809,1.28e+07,.0221554,5.42e+08,.0505873,1.38e+08,.0231393,7.70e+07,.0337969,7.93e+07,.057877,8.31e+07,.0412608,4.41e+07,.0141003,9.76e+07,.0400237,3.29e+08,.0793906,7.41e+07,.0331247,8.05e+07,.0198645,9.51e+08,.0120631,5.89e+09,360,"The Smurfs 2","The Smurfs",289
2013,1,61000000,.0084217,5.53e+08,.0077787,7.20e+07,.0090296,9.86e+07,.0022022,4.33e+08,.0105913,1.58e+07,.0004787,7.96e+07,.0016328,2.95e+07,.0074581,3.99e+07,.0048559,6.05e+08,.0108589,5.41e+08,.0062875,3.58e+07,.008962,3.23e+07,.0419737,6526088,.0091536,3.07e+08,.0225092,1.28e+07,.0026188,5.42e+08,.0163099,1.38e+08,.0057103,7.70e+07,.0083672,7.93e+07,.004432,8.31e+07,.0082478,4.41e+07,.0058862,9.76e+07,.0094477,3.29e+08,.0034768,7.41e+07,.0208014,8.05e+07,.0072617,9.51e+08,.0128435,5.89e+09,361,"2 Guns","NaN",0
2013,0,37000000,.015983,5.53e+08,.0308667,7.20e+07,.027607,9.86e+07,.0066061,4.33e+08,.0157961,1.58e+07,.0055618,7.96e+07,.0182185,2.95e+07,.0342317,3.99e+07,.0068508,6.05e+08,.023137,5.41e+08,.0312145,3.58e+07,.0487754,3.23e+07,.0363113,6526088,.018898,3.07e+08,.0309123,1.28e+07,.006359,5.42e+08,.0276752,1.38e+08,.0127461,7.70e+07,.0155021,7.93e+07,.0246201,8.31e+07,.011704,4.41e+07,.0115358,9.76e+07,.0095839,3.29e+08,.007241,7.41e+07,.0146206,8.05e+07,.0141304,9.51e+08,.0255459,5.89e+09,362,"We're the Millers","NaN",0
2013,1,90000000,.0124683,5.53e+08,.0106687,7.20e+07,.0178567,9.86e+07,.0259378,4.33e+08,.0147331,1.58e+07,.014926,7.96e+07,.0140499,2.95e+07,.0064578,3.99e+07,.0222716,6.05e+08,.0122019,5.41e+08,.0047329,3.58e+07,.0085309,3.23e+07,.0063939,6526088,.0135055,3.07e+08,.0096432,1.28e+07,.0120104,5.42e+08,.0096254,1.38e+08,.0158287,7.70e+07,.008244,7.93e+07,.0092458,8.31e+07,.0064747,4.41e+07,.0225744,9.76e+07,.0083487,3.29e+08,.0136582,7.41e+07,.008614,8.05e+07,.0119661,9.51e+08,.0116455,5.89e+09,363,"Percy Jackson:Sea of Monsters","NaN",0
